,9,10,11,12
2019-07-11 22:00:00+02:00,34.74,34.74,34.74,44.0
2019-07-11 23:00:00+02:00,34.53,34.53,34.53,37.0
2019-07-12 00:00:00+02:00,36.95,36.95,36.95,49.18
2019-07-12 01:00:00+02:00,36.68,36.68,36.68,39.36
2019-07-12 02:00:00+02:00,36.19,36.19,36.19,38.41
2019-07-12 03:00:00+02:00,36.01,36.01,36.01,36.93
2019-07-12 04:00:00+02:00,35.54,35.54,35.54,34.92
2019-07-12 05:00:00+02:00,36.05,36.05,36.05,34.95
2019-07-12 06:00:00+02:00,36.2,36.2,36.2,37.47
2019-07-12 07:00:00+02:00,36.85,36.85,36.85,45.4
2019-07-12 08:00:00+02:00,37.26,37.26,37.26,50.85
2019-07-12 09:00:00+02:00,37.57,37.57,37.57,52.62
2019-07-12 10:00:00+02:00,37.98,37.98,37.98,52.0
2019-07-12 11:00:00+02:00,37.78,37.78,37.78,48.82
2019-07-12 12:00:00+02:00,37.73,37.73,37.73,46.92
2019-07-12 13:00:00+02:00,37.4,37.4,37.4,44.64
2019-07-12 14:00:00+02:00,37.07,37.07,37.07,37.76
2019-07-12 15:00:00+02:00,36.58,36.58,36.58,35.55
2019-07-12 16:00:00+02:00,36.47,36.47,36.47,35.82
2019-07-12 17:00:00+02:00,36.57,36.57,36.57,38.83
2019-07-12 18:00:00+02:00,36.37,36.37,36.37,47.1
2019-07-12 19:00:00+02:00,36.21,36.21,36.21,51.28
2019-07-12 20:00:00+02:00,36.55,36.55,36.55,54.1
2019-07-12 21:00:00+02:00,36.7,36.7,36.7,47.98
2019-07-12 22:00:00+02:00,36.26,36.26,36.26,47.08
2019-07-12 23:00:00+02:00,35.64,35.64,35.64,39.3
2019-07-13 00:00:00+02:00,37.65,37.65,37.65,48.02
2019-07-13 01:00:00+02:00,37.15,37.15,37.15,42.5
2019-07-13 02:00:00+02:00,36.48,36.48,36.48,38.39
2019-07-13 03:00:00+02:00,36.12,36.12,36.12,38.0
2019-07-13 04:00:00+02:00,36.17,36.17,36.17,37.48
2019-07-13 05:00:00+02:00,35.36,35.36,35.36,37.43
2019-07-13 06:00:00+02:00,36.07,36.07,36.07,37.27
2019-07-13 07:00:00+02:00,36.58,36.58,36.58,38.0
2019-07-13 08:00:00+02:00,37.23,37.23,37.23,38.0
2019-07-13 09:00:00+02:00,38.37,38.37,38.37,44.0
2019-07-13 10:00:00+02:00,38.54,38.54,38.54,53.88
2019-07-13 11:00:00+02:00,37.92,37.92,37.92,54.0
2019-07-13 12:00:00+02:00,36.83,36.83,36.83,53.7
2019-07-13 13:00:00+02:00,35.7,35.7,35.7,50.31
2019-07-13 14:00:00+02:00,35.06,35.06,35.06,41.1
2019-07-13 15:00:00+02:00,34.62,34.62,34.62,38.0
2019-07-13 16:00:00+02:00,34.67,34.67,34.67,37.22
2019-07-13 17:00:00+02:00,35.56,35.56,35.56,38.0
2019-07-13 18:00:00+02:00,36.52,36.52,36.52,47.87
2019-07-13 19:00:00+02:00,37.07,37.07,37.07,50.39
2019-07-13 20:00:00+02:00,36.92,36.92,36.92,51.89
2019-07-13 21:00:00+02:00,36.82,36.82,36.82,49.03
2019-07-13 22:00:00+02:00,37.28,37.28,37.28,48.33
2019-07-13 23:00:00+02:00,36.95,36.95,36.95,44.0
2019-07-14 00:00:00+02:00,37.99,37.99,37.99,47.98
2019-07-14 01:00:00+02:00,36.42,36.42,36.42,46.72
2019-07-14 02:00:00+02:00,34.89,34.89,34.89,41.94
2019-07-14 03:00:00+02:00,33.77,33.77,33.77,40.04
2019-07-14 04:00:00+02:00,33.21,33.21,33.21,38.46
2019-07-14 05:00:00+02:00,33.2,33.2,33.2,37.01
2019-07-14 06:00:00+02:00,33.87,33.87,33.87,35.0
2019-07-14 07:00:00+02:00,34.76,34.76,34.76,35.2
2019-07-14 08:00:00+02:00,36.33,36.33,36.33,35.14
2019-07-14 09:00:00+02:00,36.92,36.92,36.92,38.0
2019-07-14 10:00:00+02:00,37.44,37.44,37.44,45.8
2019-07-14 11:00:00+02:00,37.94,37.94,37.94,51.0
2019-07-14 12:00:00+02:00,37.23,37.23,37.23,52.8
2019-07-14 13:00:00+02:00,36.13,36.13,36.13,55.0
2019-07-14 14:00:00+02:00,35.36,35.36,35.36,43.64
2019-07-14 15:00:00+02:00,35.09,35.09,35.09,38.0
2019-07-14 16:00:00+02:00,35.31,35.31,35.31,38.0
2019-07-14 17:00:00+02:00,36.58,36.58,36.58,41.88
2019-07-14 18:00:00+02:00,37.84,37.84,37.84,47.28
2019-07-14 19:00:00+02:00,38.29,38.29,38.29,52.79
2019-07-14 20:00:00+02:00,38.95,38.95,38.95,54.19
2019-07-14 21:00:00+02:00,38.45,38.45,38.45,52.79
2019-07-14 22:00:00+02:00,38.61,38.61,38.61,51.5
2019-07-14 23:00:00+02:00,37.86,37.86,37.86,46.0
2019-07-15 00:00:00+02:00,37.6,37.6,37.6,44.0
2019-07-15 01:00:00+02:00,36.67,36.67,36.67,38.45
2019-07-15 02:00:00+02:00,36.45,36.45,36.45,38.39
2019-07-15 03:00:00+02:00,35.16,35.16,35.16,37.98
2019-07-15 04:00:00+02:00,34.93,34.93,34.93,37.0
2019-07-15 05:00:00+02:00,36.84,36.84,36.84,36.0
2019-07-15 06:00:00+02:00,39.36,39.36,39.36,39.0
2019-07-15 07:00:00+02:00,39.33,39.33,39.33,45.0
2019-07-15 08:00:00+02:00,39.1,39.1,39.1,46.13
2019-07-15 09:00:00+02:00,38.87,38.87,38.87,51.6
2019-07-15 10:00:00+02:00,39.08,39.08,39.08,55.39
2019-07-15 11:00:00+02:00,39.16,39.16,39.16,51.58
2019-07-15 12:00:00+02:00,39.02,39.02,39.02,50.0
2019-07-15 13:00:00+02:00,39.0,39.0,39.0,48.0
2019-07-15 14:00:00+02:00,37.93,37.93,37.93,40.0
2019-07-15 15:00:00+02:00,37.78,37.78,37.78,38.32
2019-07-15 16:00:00+02:00,37.26,37.26,37.26,42.1
2019-07-15 17:00:00+02:00,37.77,37.77,37.77,52.0
2019-07-15 18:00:00+02:00,38.78,38.78,38.78,65.8
2019-07-15 19:00:00+02:00,38.72,38.72,38.72,71.0
2019-07-15 20:00:00+02:00,38.41,38.41,38.41,66.4
2019-07-15 21:00:00+02:00,38.16,38.16,38.16,57.7
2019-07-15 22:00:00+02:00,38.19,38.19,38.19,55.72
2019-07-15 23:00:00+02:00,37.24,37.24,37.24,45.1
2019-07-16 00:00:00+02:00,36.82,36.82,36.82,49.1
2019-07-16 01:00:00+02:00,36.27,36.27,36.27,43.0
2019-07-16 02:00:00+02:00,34.93,34.93,34.93,40.09
2019-07-16 03:00:00+02:00,33.89,33.89,33.89,38.04
2019-07-16 04:00:00+02:00,33.13,33.13,33.13,38.8
2019-07-16 05:00:00+02:00,35.74,35.74,35.74,38.8
2019-07-16 06:00:00+02:00,37.96,37.96,37.96,38.0
2019-07-16 07:00:00+02:00,37.97,37.97,37.97,43.47
2019-07-16 08:00:00+02:00,38.05,38.05,38.05,45.5
2019-07-16 09:00:00+02:00,38.16,38.16,38.16,55.4
2019-07-16 10:00:00+02:00,38.22,38.22,38.22,55.01
2019-07-16 11:00:00+02:00,38.2,38.2,38.2,48.53
2019-07-16 12:00:00+02:00,38.2,38.2,38.2,48.57
2019-07-16 13:00:00+02:00,38.17,38.17,38.17,46.9
2019-07-16 14:00:00+02:00,38.2,38.2,38.2,40.58
2019-07-16 15:00:00+02:00,38.02,38.02,38.02,39.77
2019-07-16 16:00:00+02:00,38.04,38.04,38.04,42.0
2019-07-16 17:00:00+02:00,38.3,38.3,38.3,55.0
2019-07-16 18:00:00+02:00,38.45,38.45,38.45,59.9
2019-07-16 19:00:00+02:00,38.43,38.43,38.43,60.95
2019-07-16 20:00:00+02:00,38.61,38.61,38.61,60.76
2019-07-16 21:00:00+02:00,38.88,38.88,38.88,55.0
2019-07-16 22:00:00+02:00,38.82,38.82,38.82,53.72
2019-07-16 23:00:00+02:00,38.58,38.58,38.58,44.92
2019-07-17 00:00:00+02:00,38.74,38.74,38.74,49.95
2019-07-17 01:00:00+02:00,37.94,37.94,37.94,37.6
2019-07-17 02:00:00+02:00,37.68,37.68,37.68,36.95
2019-07-17 03:00:00+02:00,37.28,37.28,37.28,36.26
2019-07-17 04:00:00+02:00,37.6,37.6,37.6,35.22
2019-07-17 05:00:00+02:00,38.16,38.16,38.16,36.34
2019-07-17 06:00:00+02:00,38.56,38.56,38.56,40.64
2019-07-17 07:00:00+02:00,38.48,38.48,38.48,47.04
2019-07-17 08:00:00+02:00,38.94,38.94,38.94,51.78
2019-07-17 09:00:00+02:00,39.21,39.21,39.21,57.5
2019-07-17 10:00:00+02:00,39.45,39.45,39.45,55.93
2019-07-17 11:00:00+02:00,39.39,39.39,39.39,44.95
2019-07-17 12:00:00+02:00,39.4,39.4,39.4,41.83
2019-07-17 13:00:00+02:00,39.21,39.21,39.21,40.1
2019-07-17 14:00:00+02:00,39.04,39.04,39.04,37.51
2019-07-17 15:00:00+02:00,39.03,39.03,39.03,37.53
2019-07-17 16:00:00+02:00,38.91,38.91,38.91,38.51
2019-07-17 17:00:00+02:00,38.91,38.91,38.91,44.44
2019-07-17 18:00:00+02:00,38.86,38.86,38.86,48.33
2019-07-17 19:00:00+02:00,38.88,38.88,38.88,50.2
2019-07-17 20:00:00+02:00,38.81,38.81,38.81,50.96
2019-07-17 21:00:00+02:00,38.98,38.98,38.98,48.0
2019-07-17 22:00:00+02:00,38.98,38.98,38.98,46.88
2019-07-17 23:00:00+02:00,39.17,39.17,39.17,42.36
2019-07-18 00:00:00+02:00,39.18,39.18,39.18,41.9
2019-07-18 01:00:00+02:00,38.43,38.43,38.43,36.81
2019-07-18 02:00:00+02:00,37.82,37.82,37.82,35.4
2019-07-18 03:00:00+02:00,37.71,37.71,37.71,35.03
2019-07-18 04:00:00+02:00,37.49,37.49,37.49,35.01
2019-07-18 05:00:00+02:00,37.6,37.6,37.6,34.5
2019-07-18 06:00:00+02:00,38.3,38.3,38.3,36.12
2019-07-18 07:00:00+02:00,38.49,38.49,38.49,46.1
2019-07-18 08:00:00+02:00,38.96,38.96,38.96,45.63
2019-07-18 09:00:00+02:00,39.4,39.4,39.4,52.9
2019-07-18 10:00:00+02:00,39.56,39.56,39.56,49.0
2019-07-18 11:00:00+02:00,39.45,39.45,39.45,40.53
2019-07-18 12:00:00+02:00,39.12,39.12,39.12,37.66
2019-07-18 13:00:00+02:00,38.86,38.86,38.86,36.58
2019-07-18 14:00:00+02:00,38.78,38.78,38.78,36.19
2019-07-18 15:00:00+02:00,38.77,38.77,38.77,36.86
2019-07-18 16:00:00+02:00,38.41,38.41,38.41,36.28
2019-07-18 17:00:00+02:00,38.65,38.65,38.65,41.84
2019-07-18 18:00:00+02:00,38.51,38.51,38.51,46.44
2019-07-18 19:00:00+02:00,38.57,38.57,38.57,50.79
2019-07-18 20:00:00+02:00,38.44,38.44,38.44,50.33
2019-07-18 21:00:00+02:00,38.4,38.4,38.4,49.0
2019-07-18 22:00:00+02:00,38.46,38.46,38.46,49.29
2019-07-18 23:00:00+02:00,38.59,38.59,38.59,42.0
2019-07-19 00:00:00+02:00,37.86,37.86,37.86,43.1
2019-07-19 01:00:00+02:00,37.06,37.06,37.06,36.83
2019-07-19 02:00:00+02:00,37.0,37.0,37.0,34.25
2019-07-19 03:00:00+02:00,36.66,36.66,36.66,33.87
2019-07-19 04:00:00+02:00,36.68,36.68,36.68,31.02
2019-07-19 05:00:00+02:00,37.53,37.53,37.53,33.1
2019-07-19 06:00:00+02:00,38.1,38.1,38.1,38.77
2019-07-19 07:00:00+02:00,38.09,38.09,38.09,47.05
2019-07-19 08:00:00+02:00,38.38,38.38,38.38,48.59
2019-07-19 09:00:00+02:00,38.86,38.86,38.86,56.0
2019-07-19 10:00:00+02:00,39.03,39.03,39.03,60.0
2019-07-19 11:00:00+02:00,38.77,38.77,38.77,52.8
2019-07-19 12:00:00+02:00,38.76,38.76,38.76,50.4
2019-07-19 13:00:00+02:00,38.32,38.32,38.32,44.94
2019-07-19 14:00:00+02:00,38.21,38.21,38.21,36.93
2019-07-19 15:00:00+02:00,38.25,38.25,38.25,36.4
2019-07-19 16:00:00+02:00,38.23,38.23,38.23,36.4
2019-07-19 17:00:00+02:00,38.41,38.41,38.41,42.61
2019-07-19 18:00:00+02:00,38.42,38.42,38.42,44.69
2019-07-19 19:00:00+02:00,38.49,38.49,38.49,45.04
2019-07-19 20:00:00+02:00,38.45,38.45,38.45,45.09
2019-07-19 21:00:00+02:00,38.45,38.45,38.45,42.95
2019-07-19 22:00:00+02:00,38.45,38.45,38.45,44.52
2019-07-19 23:00:00+02:00,38.43,38.43,38.43,39.52
2019-07-20 00:00:00+02:00,39.35,39.35,39.35,45.67
2019-07-20 01:00:00+02:00,38.08,38.08,38.08,36.1
2019-07-20 02:00:00+02:00,36.81,36.81,36.81,34.12
2019-07-20 03:00:00+02:00,35.61,35.61,35.61,32.95
2019-07-20 04:00:00+02:00,34.36,34.36,34.36,31.81
2019-07-20 05:00:00+02:00,34.03,34.03,34.03,31.5
2019-07-20 06:00:00+02:00,35.0,35.0,35.0,31.96
2019-07-20 07:00:00+02:00,35.9,35.9,35.9,38.9
2019-07-20 08:00:00+02:00,36.79,36.79,36.79,39.97
2019-07-20 09:00:00+02:00,36.8,36.8,36.8,48.1
2019-07-20 10:00:00+02:00,36.22,36.22,36.22,52.49
2019-07-20 11:00:00+02:00,36.01,36.01,36.01,50.01
2019-07-20 12:00:00+02:00,35.31,35.31,35.31,40.9
2019-07-20 13:00:00+02:00,34.93,34.93,34.93,35.0
2019-07-20 14:00:00+02:00,34.68,34.68,34.68,32.5
2019-07-20 15:00:00+02:00,34.24,34.24,34.24,32.39
2019-07-20 16:00:00+02:00,34.22,34.22,34.22,29.5
2019-07-20 17:00:00+02:00,35.6,35.6,35.6,32.94
2019-07-20 18:00:00+02:00,36.92,36.92,36.92,36.0
2019-07-20 19:00:00+02:00,37.52,37.52,37.52,45.73
2019-07-20 20:00:00+02:00,37.53,37.53,37.53,45.2
2019-07-20 21:00:00+02:00,37.46,37.46,37.46,48.0
2019-07-20 22:00:00+02:00,37.95,37.95,37.95,51.32
2019-07-20 23:00:00+02:00,37.29,37.29,37.29,46.32
2019-07-21 00:00:00+02:00,35.64,35.64,35.64,50.0
2019-07-21 01:00:00+02:00,33.47,33.47,33.47,45.0
2019-07-21 02:00:00+02:00,33.03,33.03,33.03,39.51
2019-07-21 03:00:00+02:00,31.27,31.27,31.27,36.9
2019-07-21 04:00:00+02:00,30.99,30.99,30.99,35.3
2019-07-21 05:00:00+02:00,31.55,31.55,31.55,34.94
2019-07-21 06:00:00+02:00,33.35,33.35,33.35,34.0
2019-07-21 07:00:00+02:00,35.13,35.13,35.13,34.9
2019-07-21 08:00:00+02:00,35.8,35.8,35.8,32.98
2019-07-21 09:00:00+02:00,36.4,36.4,36.4,37.8
2019-07-21 10:00:00+02:00,36.5,36.5,36.5,50.0
2019-07-21 11:00:00+02:00,36.34,36.34,36.34,51.69
2019-07-21 12:00:00+02:00,35.42,35.42,35.42,44.39
2019-07-21 13:00:00+02:00,34.54,34.54,34.54,39.4
2019-07-21 14:00:00+02:00,33.48,33.48,33.48,29.0
2019-07-21 15:00:00+02:00,32.9,32.9,32.9,24.0
2019-07-21 16:00:00+02:00,33.84,33.84,33.84,25.84
2019-07-21 17:00:00+02:00,35.09,35.09,35.09,29.62
2019-07-21 18:00:00+02:00,36.44,36.44,36.44,35.1
2019-07-21 19:00:00+02:00,37.89,37.89,37.89,39.25
2019-07-21 20:00:00+02:00,38.58,38.58,38.58,40.34
2019-07-21 21:00:00+02:00,38.71,38.71,38.71,41.38
2019-07-21 22:00:00+02:00,38.68,38.68,38.68,42.83
2019-07-21 23:00:00+02:00,38.21,38.21,38.21,36.75
2019-07-22 00:00:00+02:00,37.47,37.47,37.47,32.84
2019-07-22 01:00:00+02:00,35.11,35.11,35.11,30.78
2019-07-22 02:00:00+02:00,34.23,34.23,34.23,28.32
2019-07-22 03:00:00+02:00,34.22,34.22,34.22,23.86
2019-07-22 04:00:00+02:00,34.16,34.16,34.16,20.92
2019-07-22 05:00:00+02:00,36.18,36.18,36.18,24.0
2019-07-22 06:00:00+02:00,37.94,37.94,37.94,28.95
2019-07-22 07:00:00+02:00,37.7,37.7,37.7,40.87
2019-07-22 08:00:00+02:00,37.91,37.91,37.91,42.08
2019-07-22 09:00:00+02:00,38.12,38.12,38.12,40.68
2019-07-22 10:00:00+02:00,38.17,38.17,38.17,40.39
2019-07-22 11:00:00+02:00,38.07,38.07,38.07,39.34
2019-07-22 12:00:00+02:00,37.66,37.66,37.66,38.84
2019-07-22 13:00:00+02:00,37.34,37.34,37.34,37.73
2019-07-22 14:00:00+02:00,37.19,37.19,37.19,36.4
2019-07-22 15:00:00+02:00,37.4,37.4,37.4,36.4
2019-07-22 16:00:00+02:00,37.67,37.67,37.67,36.0
2019-07-22 17:00:00+02:00,37.87,37.87,37.87,41.09
2019-07-22 18:00:00+02:00,38.42,38.42,38.42,45.0
2019-07-22 19:00:00+02:00,38.4,38.4,38.4,49.56
2019-07-22 20:00:00+02:00,38.31,38.31,38.31,49.0
2019-07-22 21:00:00+02:00,38.12,38.12,38.12,46.48
2019-07-22 22:00:00+02:00,38.05,38.05,38.05,47.65
2019-07-22 23:00:00+02:00,38.04,38.04,38.04,39.83
2019-07-23 00:00:00+02:00,37.96,37.96,37.96,37.88
2019-07-23 01:00:00+02:00,37.58,37.58,37.58,34.87
2019-07-23 02:00:00+02:00,36.98,36.98,36.98,34.31
2019-07-23 03:00:00+02:00,36.52,36.52,36.52,33.88
2019-07-23 04:00:00+02:00,36.32,36.32,36.32,33.94
2019-07-23 05:00:00+02:00,37.7,37.7,37.7,34.98
2019-07-23 06:00:00+02:00,37.5,37.5,37.5,41.72
2019-07-23 07:00:00+02:00,37.72,37.72,37.72,44.57
2019-07-23 08:00:00+02:00,37.95,37.95,37.95,44.82
2019-07-23 09:00:00+02:00,38.06,38.06,38.06,45.74
2019-07-23 10:00:00+02:00,38.19,38.19,38.19,42.87
2019-07-23 11:00:00+02:00,38.21,38.21,38.21,40.06
2019-07-23 12:00:00+02:00,38.16,38.16,38.16,38.0
2019-07-23 13:00:00+02:00,37.98,37.98,37.98,37.32
2019-07-23 14:00:00+02:00,37.94,37.94,37.94,36.75
2019-07-23 15:00:00+02:00,37.9,37.9,37.9,37.47
2019-07-23 16:00:00+02:00,37.87,37.87,37.87,41.39
2019-07-23 17:00:00+02:00,37.81,37.81,37.81,48.8
2019-07-23 18:00:00+02:00,38.09,38.09,38.09,53.16
2019-07-23 19:00:00+02:00,38.01,38.01,38.01,54.83
2019-07-23 20:00:00+02:00,37.93,37.93,37.93,52.9
2019-07-23 21:00:00+02:00,37.9,37.9,37.9,51.8
2019-07-23 22:00:00+02:00,37.82,37.82,37.82,48.35
2019-07-23 23:00:00+02:00,37.6,37.6,37.6,40.0
2019-07-24 00:00:00+02:00,39.02,39.02,39.02,37.14
2019-07-24 01:00:00+02:00,38.38,38.38,38.38,34.75
2019-07-24 02:00:00+02:00,38.24,38.24,38.24,33.59
2019-07-24 03:00:00+02:00,38.14,38.14,38.14,31.92
2019-07-24 04:00:00+02:00,37.91,37.91,37.91,31.94
2019-07-24 05:00:00+02:00,38.32,38.32,38.32,33.37
2019-07-24 06:00:00+02:00,38.26,38.26,38.26,35.99
2019-07-24 07:00:00+02:00,38.34,38.34,38.34,40.35
2019-07-24 08:00:00+02:00,38.64,38.64,38.64,38.94
2019-07-24 09:00:00+02:00,38.71,38.71,38.71,50.4
2019-07-24 10:00:00+02:00,38.72,38.72,38.72,45.3
2019-07-24 11:00:00+02:00,38.75,38.75,38.75,38.91
2019-07-24 12:00:00+02:00,38.28,38.28,38.28,35.39
2019-07-24 13:00:00+02:00,38.56,38.56,38.56,37.43
2019-07-24 14:00:00+02:00,38.63,38.63,38.63,36.34
2019-07-24 15:00:00+02:00,38.65,38.65,38.65,38.12
2019-07-24 16:00:00+02:00,38.7,38.7,38.7,41.48
2019-07-24 17:00:00+02:00,38.64,38.64,38.64,50.61
2019-07-24 18:00:00+02:00,38.79,38.79,38.79,59.88
2019-07-24 19:00:00+02:00,38.71,38.71,38.71,64.9
2019-07-24 20:00:00+02:00,38.62,38.62,38.62,59.91
2019-07-24 21:00:00+02:00,38.53,38.53,38.53,52.17
2019-07-24 22:00:00+02:00,38.39,38.39,38.39,50.81
2019-07-24 23:00:00+02:00,38.53,38.53,38.53,46.0
2019-07-25 00:00:00+02:00,39.26,39.26,39.26,41.73
2019-07-25 01:00:00+02:00,39.05,39.05,39.05,38.47
2019-07-25 02:00:00+02:00,38.65,38.65,38.65,35.92
2019-07-25 03:00:00+02:00,38.57,38.57,38.57,34.12
2019-07-25 04:00:00+02:00,38.48,38.48,38.48,33.95
2019-07-25 05:00:00+02:00,38.83,38.83,38.83,35.5
2019-07-25 06:00:00+02:00,38.61,38.61,38.61,37.0
2019-07-25 07:00:00+02:00,38.91,38.91,38.91,42.0
2019-07-25 08:00:00+02:00,39.21,39.21,39.21,47.93
2019-07-25 09:00:00+02:00,39.26,39.26,39.26,49.5
2019-07-25 10:00:00+02:00,39.37,39.37,39.37,46.07
2019-07-25 11:00:00+02:00,39.43,39.43,39.43,45.5
2019-07-25 12:00:00+02:00,39.5,39.5,39.5,42.92
2019-07-25 13:00:00+02:00,39.5,39.5,39.5,41.05
2019-07-25 14:00:00+02:00,39.45,39.45,39.45,37.65
2019-07-25 15:00:00+02:00,39.27,39.27,39.27,41.41
2019-07-25 16:00:00+02:00,39.23,39.23,39.23,43.65
2019-07-25 17:00:00+02:00,39.17,39.17,39.17,49.62
2019-07-25 18:00:00+02:00,39.55,39.55,39.55,54.17
2019-07-25 19:00:00+02:00,39.53,39.53,39.53,60.56
2019-07-25 20:00:00+02:00,39.55,39.55,39.55,54.0
2019-07-25 21:00:00+02:00,39.43,39.43,39.43,49.54
2019-07-25 22:00:00+02:00,39.15,39.15,39.15,44.29
2019-07-25 23:00:00+02:00,39.3,39.3,39.3,36.56
2019-07-26 00:00:00+02:00,38.65,38.65,38.65,35.38
2019-07-26 01:00:00+02:00,37.73,37.73,37.73,33.98
2019-07-26 02:00:00+02:00,37.19,37.19,37.19,33.98
2019-07-26 03:00:00+02:00,36.57,36.57,36.57,33.41
2019-07-26 04:00:00+02:00,36.37,36.37,36.37,33.22
2019-07-26 05:00:00+02:00,38.21,38.21,38.21,33.57
2019-07-26 06:00:00+02:00,38.39,38.39,38.39,37.56
2019-07-26 07:00:00+02:00,38.72,38.72,38.72,43.29
2019-07-26 08:00:00+02:00,38.87,38.87,38.87,47.24
2019-07-26 09:00:00+02:00,39.1,39.1,39.1,51.07
2019-07-26 10:00:00+02:00,39.22,39.22,39.22,49.12
2019-07-26 11:00:00+02:00,39.28,39.28,39.28,44.44
2019-07-26 12:00:00+02:00,39.24,39.24,39.24,43.26
2019-07-26 13:00:00+02:00,39.03,39.03,39.03,40.13
2019-07-26 14:00:00+02:00,38.72,38.72,38.72,41.0
2019-07-26 15:00:00+02:00,38.85,38.85,38.85,40.14
2019-07-26 16:00:00+02:00,38.97,38.97,38.97,39.52
2019-07-26 17:00:00+02:00,38.93,38.93,38.93,45.01
2019-07-26 18:00:00+02:00,39.64,39.64,39.64,47.91
2019-07-26 19:00:00+02:00,39.96,39.96,39.96,50.9
2019-07-26 20:00:00+02:00,39.69,39.69,39.69,50.58
2019-07-26 21:00:00+02:00,39.4,39.4,39.4,45.06
2019-07-26 22:00:00+02:00,39.32,39.32,39.32,48.0
2019-07-26 23:00:00+02:00,38.67,38.67,38.67,43.56
2019-07-27 00:00:00+02:00,39.01,39.01,39.01,40.0
2019-07-27 01:00:00+02:00,37.59,37.59,37.59,36.8
2019-07-27 02:00:00+02:00,37.01,37.01,37.01,34.16
2019-07-27 03:00:00+02:00,36.04,36.04,36.04,33.87
2019-07-27 04:00:00+02:00,35.1,35.1,35.1,32.99
2019-07-27 05:00:00+02:00,35.28,35.28,35.28,32.99
2019-07-27 06:00:00+02:00,35.33,35.33,35.33,32.91
2019-07-27 07:00:00+02:00,36.05,36.05,36.05,32.24
2019-07-27 08:00:00+02:00,37.42,37.42,37.42,34.4
2019-07-27 09:00:00+02:00,39.21,39.21,39.21,41.0
2019-07-27 10:00:00+02:00,38.38,38.38,38.38,51.92
2019-07-27 11:00:00+02:00,37.82,37.82,37.82,49.0
2019-07-27 12:00:00+02:00,37.04,37.04,37.04,45.0
2019-07-27 13:00:00+02:00,36.83,36.83,36.83,42.0
2019-07-27 14:00:00+02:00,36.74,36.74,36.74,40.4
2019-07-27 15:00:00+02:00,36.55,36.55,36.55,36.05
2019-07-27 16:00:00+02:00,36.62,36.62,36.62,34.9
2019-07-27 17:00:00+02:00,36.79,36.79,36.79,38.0
2019-07-27 18:00:00+02:00,38.29,38.29,38.29,44.7
2019-07-27 19:00:00+02:00,38.94,38.94,38.94,45.1
2019-07-27 20:00:00+02:00,37.91,37.91,37.91,42.98
2019-07-27 21:00:00+02:00,36.19,36.19,36.19,37.98
2019-07-27 22:00:00+02:00,36.19,36.19,36.19,38.0
2019-07-27 23:00:00+02:00,35.03,35.03,35.03,36.0
2019-07-28 00:00:00+02:00,34.75,34.75,34.75,47.71
2019-07-28 01:00:00+02:00,32.39,32.39,32.39,47.6
2019-07-28 02:00:00+02:00,29.13,29.13,29.13,35.0
2019-07-28 03:00:00+02:00,27.13,27.13,27.13,29.0
2019-07-28 04:00:00+02:00,27.1,27.1,27.1,27.37
2019-07-28 05:00:00+02:00,26.8,26.8,26.8,26.88
2019-07-28 06:00:00+02:00,29.91,29.91,29.91,25.65
2019-07-28 07:00:00+02:00,34.39,34.39,34.39,25.99
2019-07-28 08:00:00+02:00,35.56,35.56,35.56,27.79
2019-07-28 09:00:00+02:00,36.99,36.99,36.99,28.0
2019-07-28 10:00:00+02:00,37.57,37.57,37.57,37.63
2019-07-28 11:00:00+02:00,37.64,37.64,37.64,40.0
2019-07-28 12:00:00+02:00,37.23,37.23,37.23,41.55
2019-07-28 13:00:00+02:00,37.01,37.01,37.01,44.0
2019-07-28 14:00:00+02:00,36.92,36.92,36.92,39.0
2019-07-28 15:00:00+02:00,36.88,36.88,36.88,38.01
2019-07-28 16:00:00+02:00,37.02,37.02,37.02,38.9
2019-07-28 17:00:00+02:00,37.85,37.85,37.85,40.07
2019-07-28 18:00:00+02:00,38.49,38.49,38.49,45.1
2019-07-28 19:00:00+02:00,39.9,39.9,39.9,46.2
2019-07-28 20:00:00+02:00,40.04,40.04,40.04,48.0
2019-07-28 21:00:00+02:00,39.9,39.9,39.9,49.0
2019-07-28 22:00:00+02:00,40.14,40.14,40.14,49.91
2019-07-28 23:00:00+02:00,38.85,38.85,38.85,47.91
2019-07-29 00:00:00+02:00,36.96,36.96,36.96,39.0
2019-07-29 01:00:00+02:00,35.18,35.18,35.18,34.0
2019-07-29 02:00:00+02:00,33.73,33.73,33.73,32.9
2019-07-29 03:00:00+02:00,34.37,34.37,34.37,32.56
2019-07-29 04:00:00+02:00,34.8,34.8,34.8,31.94
2019-07-29 05:00:00+02:00,36.41,36.41,36.41,32.45
2019-07-29 06:00:00+02:00,39.77,39.77,39.77,36.48
2019-07-29 07:00:00+02:00,40.55,40.55,40.55,40.35
2019-07-29 08:00:00+02:00,40.82,40.82,40.82,41.74
2019-07-29 09:00:00+02:00,41.21,41.21,41.21,46.15
2019-07-29 10:00:00+02:00,41.43,41.43,41.43,42.92
2019-07-29 11:00:00+02:00,41.56,41.56,41.56,40.97
2019-07-29 12:00:00+02:00,41.46,41.46,41.46,41.14
